X,Y,ObjectId,ogcfid,title,description,url_1,create_date,last_date,numeric_1,date_1,date_2,list_1,datum_exportu,GlobalID
1847508.7081,6303794.0689,77,7910,Arnošt Steiner,"	zahraniční odboj, důstojník čs. armády v SSSR	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5811,,,,1915/01/12 00:00:00+00,1982/10/09 00:00:00+00,66,2023/08/17 00:00:00+00,{0E8E6B33-A840-4DAC-AEFE-1676CC50FCCA}
1847110.7298,6304201.3277,78,7911,Augustin Tesař,"	ředitel Živnostenské banky, majitel Tesařovy vily	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31208,,2020/09/25 00:00:00+00,,1876/08/27 00:00:00+00,1948/10/11 00:00:00+00,67,2023/08/17 00:00:00+00,{9EDD11C5-143D-40A8-A86B-DDBED7589C27}
1847040.7543,6304043.3528,79,7912,František Švestka,"	botanik, učitel, spolupracovník Josefa Podpěry	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22710,,,,1880/06/19 00:00:00+00,1965/02/26 00:00:00+00,64,2023/08/17 00:00:00+00,{D2ECE2C8-D364-4F64-9FA9-A41A21DB33CD}
1847384.9542,6303928.6448,80,7913,František Hudeček,"	salesián, ředitel brněnské oratoře	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31668,,,,1912/07/02 00:00:00+00,1995/08/07 00:00:00+00,52,2023/08/17 00:00:00+00,{A0ECB09E-1D5A-425B-8424-C2F9209AED33}
1847067.0369,6303581.2955,81,7914,Adolf Stránský,"	novinář, politik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=364,,,,1855/04/08 00:00:00+00,1931/12/18 00:00:00+00,61,2023/08/17 00:00:00+00,{4E5538FE-B324-4FDA-B207-86671DF1A181}
1847224.5205,6303891.2208,82,7915,Rudolf Firkušný,"klavírní virtuos	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2987,,2023/03/24 00:00:00+00,,1912/02/11 00:00:00+00,1994/07/19 00:00:00+00,63,2023/08/17 00:00:00+00,{195022B5-6052-4BE4-B15D-0F0E0148BBB1}
1847257.6492,6303852.1283,83,7916,Leoš Janáček,"hudební skladatel a pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=138,,2023/03/24 00:00:00+00,,1854/07/03 00:00:00+00,1928/08/12 00:00:00+00,63,2023/08/17 00:00:00+00,{1E288EE6-1D05-421C-85A7-B83DB9E772B6}
1847457.8685,6303609.371,84,7917,Miloš Axman,"	sochař	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1720,,2020/04/01 00:00:00+00,,1926/11/20 00:00:00+00,1990/01/30 00:00:00+00,63,2023/08/17 00:00:00+00,{981210AC-6001-4511-8DC7-C05B8689065D}
1847406.2273,6304135.3995,85,7918,František Ševčík,"	profesor mikrobiologie a infekčních chorob	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2654,,,,1886/09/30 00:00:00+00,1930/10/30 00:00:00+00,64,2023/08/17 00:00:00+00,{CE836FE3-5284-4D8A-B24A-5089C428C453}
1847279.9576,6303908.0429,86,7919,Rudolf Walter,"herec, režisér, pedagog, dramatik, skladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=8712,,2023/03/24 00:00:00+00,,1894/03/22 00:00:00+00,1966/02/27 00:00:00+00,63,2023/08/17 00:00:00+00,{21701912-E9FD-4606-A4B8-C9FDF4FF0971}
1846805.2691,6304035.4354,87,7920,Alois Mrštík,"spisovatel, dramatik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2516,,2023/03/24 00:00:00+00,,1861/10/14 00:00:00+00,1925/02/24 00:00:00+00,63,2023/08/17 00:00:00+00,{9BC07801-1B01-43D5-82C8-FD06F4FEF1BE}
1847279.9576,6303908.0429,88,7921,Ema Pechová,"	herečka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=287,,2023/03/24 00:00:00+00,,1869/01/01 00:00:00+00,1965/12/02 00:00:00+00,63,2023/08/17 00:00:00+00,{DFF51243-4C31-452C-A168-F8DFB255AAEA}
1847169.7513,6303878.1105,89,7922,František Alois Dvořák,"	stavitel, projektant	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3154,,2020/07/29 00:00:00+00,,1852/06/19 00:00:00+00,1925/06/04 00:00:00+00,51,2023/08/17 00:00:00+00,{C16D7641-A311-40AC-8F58-0F3B072C3993}
1847337.8104,6303765.4479,90,7923,Hanuš Malimánek,"herec	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31780,,2023/03/24 00:00:00+00,,1895/11/10 00:00:00+00,1953/07/08 00:00:00+00,63,2023/08/17 00:00:00+00,{789625CD-F215-41A5-8E08-36B284C3D867}
1847414.8657,6303707.338,91,7924,Pavel Navrátil,"	malíř	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6658,,2020/04/01 00:00:00+00,,1933/08/18 00:00:00+00,1981/10/31 00:00:00+00,63,2023/08/17 00:00:00+00,{0F66918E-FE90-4D8F-993D-32CC06BC141C}
1847242.8883,6304038.0915,92,7925,Václav Royt,"	historik, pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3943,,,,1827/09/01 00:00:00+00,1907/05/25 00:00:00+00,64,2023/08/17 00:00:00+00,{B769A6B2-7D58-420A-975D-F42C6CFCE5D9}
1847196.6684,6303928.5597,93,7926,Ferdinand Vach,"sbormistr	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=420,,2023/03/24 00:00:00+00,,1860/02/25 00:00:00+00,1939/02/18 00:00:00+00,63,2023/08/17 00:00:00+00,{8B8D0120-58D0-4377-8DE7-047F380B1F55}
1847266.4212,6303858.0705,94,7927,Antonín Procházka,"	malíř	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1749,,2020/04/01 00:00:00+00,,1882/06/05 00:00:00+00,1945/06/09 00:00:00+00,63,2023/08/17 00:00:00+00,{540CB318-3049-4F06-9573-3B8A353D1541}
1847490.9415,6304169.6065,95,7928,Johann Georg Mendel,"přírodovědec, opat starobrněnského kláštera augustiniánů, objevitel zákonů dědičnosti a zakladatel genetiky",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=246,,2021/03/18 00:00:00+00,,1822/07/22 00:00:00+00,1884/01/06 00:00:00+00,64,2023/08/17 00:00:00+00,{E8907070-DBA0-48EF-8D2E-3F1BE99273DB}
1847417.9604,6304067.1561,96,7929,Vladimír Souček,"	automobilový konstruktér	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6095,,,,1898/07/20 00:00:00+00,1967/09/04 00:00:00+00,64,2023/08/17 00:00:00+00,{9C904829-9FD4-4921-ABEB-F7DC0C6DDA18}
1847308.6558,6303767.6443,97,7930,Vilém Blažek,"hudební skladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2441,,2023/03/24 00:00:00+00,,1900/04/02 00:00:00+00,1974/12/07 00:00:00+00,63,2023/08/17 00:00:00+00,{1DCB750A-C8D3-411F-8062-2491A22F4E64}
1846807.2394,6303917.3563,98,7931,Inez Tuschnerová,"	akademická malířka, kostýmní návrhářka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=26598,,2020/04/01 00:00:00+00,,1932/05/06 00:00:00+00,2015/11/21 00:00:00+00,63,2023/08/17 00:00:00+00,{3E07DFE2-A8C4-4595-B41F-FCFA4CC58046}
1847268.5919,6303860.5223,99,7932,Karel Dvořáček,"spisovatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1012,,2023/03/24 00:00:00+00,,1911/10/13 00:00:00+00,1945/08/20 00:00:00+00,63,2023/08/17 00:00:00+00,{003097BA-C439-4C4E-B81C-F7A8BC04A5DD}
1847333.0125,6303934.536,100,7933,Antonín Jelínek,"	architekt, městský stavitel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5272,,,,1855/01/17 00:00:00+00,1931/04/10 00:00:00+00,60,2023/08/17 00:00:00+00,{8EB9FC40-A301-4448-93FE-5DDB74CA0B53}
1847260.8886,6303853.7799,101,7934,Karel Elgart-Sokol,"	propagátor vyššího vzdělávání žen	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=64,,,,1874/01/18 00:00:00+00,1929/07/21 00:00:00+00,61,2023/08/17 00:00:00+00,{0BD8B2DA-8E9D-4568-A322-C669EF2C1422}
1847067.215,6303787.9565,102,7935,Blanka Bouchalová,"	psycholožka, psychoterapeutka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31444,,,,1948/09/04 00:00:00+00,2003/05/06 00:00:00+00,64,2023/08/17 00:00:00+00,{75533DE1-274A-487A-A72D-89A5D9113F7D}
1847274.0243,6303872.2875,103,7936,Emil Olšovský - Knos,"	operní pěvec	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2522,,,,1890/12/19 00:00:00+00,1945/04/20 00:00:00+00,63,2023/08/17 00:00:00+00,{4A43C0CA-27DE-42D2-98E4-26C514C57AE9}
1847075.7086,6303810.5502,104,7937,František Trejtnar,"	letec R.A.F.	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31301,,,,1917/03/07 00:00:00+00,1982/12/04 00:00:00+00,66,2023/08/17 00:00:00+00,{356A478E-C09C-41C4-BAFA-C8C29AF6E790}
1846778.0069,6303985.5814,105,7938,František Šlégr,"herec, režisér	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2540,,2023/03/24 00:00:00+00,,1894/11/04 00:00:00+00,1971/10/13 00:00:00+00,63,2023/08/17 00:00:00+00,{C1A5182D-DB98-45D2-91A7-CB39C2612B51}
1847406.5613,6303261.1835,106,7939,Klement Bochořák,"básník	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=29,,2023/03/24 00:00:00+00,,1910/01/16 00:00:00+00,1981/08/10 00:00:00+00,63,2023/08/17 00:00:00+00,{0F13A58B-D814-4DC3-8C82-1906584EA07D}
1847457.3898,6303682.2417,107,7940,Jan Havlíček,"	pedagog, osobnost brněnského národního a kulturního života	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2488,,,,1850/12/25 00:00:00+00,1937/03/09 00:00:00+00,64,2023/08/17 00:00:00+00,{5E9F11FC-2D3F-4828-9146-F693A6B6CC60}
1847272.1987,6303866.0729,108,7941,Břetislav Bakala,"hudební skladatel, dirigent	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=15,,2023/03/24 00:00:00+00,,1897/02/12 00:00:00+00,1958/04/05 00:00:00+00,63,2023/08/17 00:00:00+00,{F798D882-4C25-4ECD-A56B-44D3C6F1380D}
1847268.2468,6303894.7793,109,7942,Ludmila Kudláčková,"	pěvkyně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2506,,,,1894/09/08 00:00:00+00,1948/12/26 00:00:00+00,63,2023/08/17 00:00:00+00,{0454528C-4040-4CDD-BD54-E0047B1413CC}
1846777.2834,6303979.9627,110,7943,Ladislav Vait,"	politik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2549,,,,1904/03/20 00:00:00+00,1962/05/21 00:00:00+00,61,2023/08/17 00:00:00+00,{4826001C-7E95-4F9D-AFAC-9AE5505B1D88}
1847250.1797,6303903.8033,111,7944,Zdenka Gräfová,"herečka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2485,,2023/03/24 00:00:00+00,,1886/07/31 00:00:00+00,1976/08/22 00:00:00+00,63,2023/08/17 00:00:00+00,{C0F613BF-B46B-4E07-A9A9-8D63753F32CE}
1847304.9823,6303653.9446,112,7945,Jan Lichtag,"	sochař	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=24991,,,,1898/06/06 00:00:00+00,1985/11/13 00:00:00+00,63,2023/08/17 00:00:00+00,{D11845FB-65F9-405D-A33F-CBB92DC27D7F}
1847121.1827,6303939.3885,113,7946,Rudolf Kovanda,"	zpěvák a brněnská figurka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31942,,,,1949/07/01 00:00:00+00,1989/10/29 00:00:00+00,63,2023/08/17 00:00:00+00,{495C8E42-5D41-4560-BA85-5BDA7A8571FD}
1847274.2136,6303875.6076,114,7947,Arnošt Heinrich,"	šéfredaktor Lidových novin	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2056,,,,1880/12/26 00:00:00+00,1933/05/03 00:00:00+00,58,2023/08/17 00:00:00+00,{F3B25558-444C-4E62-B835-43B999A4A5BC}
1847285.2898,6303877.0378,115,7948,Bedřich Golombek,"redaktor Lidových novin, spisovatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6525,,2023/03/24 00:00:00+00,,1901/02/05 00:00:00+00,1961/03/31 00:00:00+00,63,2023/08/17 00:00:00+00,{CE92BE10-B204-4769-B9F5-7F08635A618A}
1847260.8886,6303853.7799,116,7949,Karel Jílek,"akademický malíř	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1764,,2020/04/01 00:00:00+00,,1896/11/26 00:00:00+00,1983/11/19 00:00:00+00,63,2023/08/17 00:00:00+00,{99E5CB30-F32A-428A-95E1-F9A489783C93}
1847237.3,6303901.8452,117,7950,František Foltýn,"malíř	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1758,,2020/04/01 00:00:00+00,,1891/06/09 00:00:00+00,1976/06/08 00:00:00+00,63,2023/08/17 00:00:00+00,{9EEBD836-A49A-47EC-832E-A8FD6E817AF1}
1847414.0086,6304066.5261,118,7951,Rajmund Habřina,"básník, esejista, spisovatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=94,,2023/03/24 00:00:00+00,,1907/09/28 00:00:00+00,1960/04/02 00:00:00+00,63,2023/08/17 00:00:00+00,{0BD5C3BF-A0E9-4386-B412-1768F2EA6765}
1846999.9223,6303689.9375,119,7952,František Komprda,"	spoluzakladatel Rovnosti	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=190,,,,1852/01/29 00:00:00+00,1903/04/24 00:00:00+00,58,2023/08/17 00:00:00+00,{6BA6B8CA-2892-4B38-9893-7B54EBDAB178}
1847410.4241,6303868.9844,120,7953,Štěpán Beneš,"	ruský legionář, účastník protinac. odboje	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=13035,,,,1894/12/20 00:00:00+00,,66,2023/08/17 00:00:00+00,{AFEDAFDB-06D8-4D13-BCC0-3A309A7C42CA}
1846996.861,6304114.3373,121,7954,Rudolf Těsnohlídek,"spisovatel a novinář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=392,,2023/03/24 00:00:00+00,,1882/06/07 00:00:00+00,1928/01/12 00:00:00+00,63,2023/08/17 00:00:00+00,{05FC16B7-0C0D-4A99-8702-2A49F57CF708}
1847241.6415,6303858.8367,122,7955,Ivan Blatný,"básník	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2440,,2023/03/24 00:00:00+00,,1919/12/21 00:00:00+00,1990/08/05 00:00:00+00,63,2023/08/17 00:00:00+00,{A4D0AC4E-4169-4621-8BB0-95D47DB001C9}
1847220.5464,6303880.6474,123,7956,Petr Scherhaufer,"	divadelník, činný v divadle Husa na provázku	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2533,,2023/03/24 00:00:00+00,,1941/07/31 00:00:00+00,1999/06/29 00:00:00+00,63,2023/08/17 00:00:00+00,{4300F12F-3F9B-42EE-B220-7B573DE4A093}
1847235.6191,6303892.5659,124,7957,Vlastimil Šíma,"člen opery Národního divadla	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2538,,2023/03/24 00:00:00+00,,1900/08/23 00:00:00+00,1976/11/27 00:00:00+00,63,2023/08/17 00:00:00+00,{723E1324-F522-41C8-AE83-3B9E917A98D7}
1846975.6769,6303737.8486,125,7958,Zdeněk Hostinský,"	šachista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3051,,,,1914/03/08 00:00:00+00,1986/02/06 00:00:00+00,62,2023/08/17 00:00:00+00,{9C49738B-C504-4D0E-9EEC-0A113ADC02DE}
1847544.1967,6303819.3017,126,7959,Josef Prosecký,"	řezbář a sochař	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31776,,,,1871/05/19 00:00:00+00,,63,2023/08/17 00:00:00+00,{0B9AF5DA-B343-42B5-B2E5-9850C585F5E0}
1846776.6377,6303969.7468,127,7960,Adolf Tihelka,"	moravský politik, člen městské rady	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2543,,,,1880/06/10 00:00:00+00,1935/11/28 00:00:00+00,61,2023/08/17 00:00:00+00,{B0A81B8C-A91C-43CB-90E7-E55E6092FA9A}
1846992.4417,6304102.2142,128,7961,Marcela Mikulášková,"herečka, básnířka, režisérka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14095,,2023/03/24 00:00:00+00,,1951/01/31 00:00:00+00,2001/01/07 00:00:00+00,63,2023/08/17 00:00:00+00,{3A7A5E41-3160-4EC6-9778-9A76B0C95C43}
1846815.221,6303966.4947,129,7962,Karel Urbánek,"herec	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2548,,2023/03/24 00:00:00+00,,1881/11/01 00:00:00+00,1945/12/26 00:00:00+00,63,2023/08/17 00:00:00+00,{71CFA7B6-00FC-41FB-81A0-B70C46A3CFFC}
1847239.0477,6303850.5279,130,7963,Hana Janků-Svobodová,"operní pěvkyně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2493,,2023/03/24 00:00:00+00,,1940/10/25 00:00:00+00,1995/04/28 00:00:00+00,63,2023/08/17 00:00:00+00,{2C01044D-3138-4350-A1F2-66D47A53B2A9}
1847498.2218,6303859.4496,131,7964,František Hořava,"sochař, malíř	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1723,,2020/04/01 00:00:00+00,,1906/07/24 00:00:00+00,1974/05/28 00:00:00+00,63,2023/08/17 00:00:00+00,{BDFE2FE0-A9D9-4B4B-AE75-336D6870C3F6}
1846820.1859,6304030.8382,132,7965,Ferdinand Richter,"	prezident zemského soudu a poslanec Národního shromáždění	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2529,,,,1885/05/14 00:00:00+00,1950/09/27 00:00:00+00,61,2023/08/17 00:00:00+00,{CC46DA8C-09B0-407B-9CC5-F8CD9AAE494E}
1846782.8716,6304042.4333,133,7966,Mirek Elpl,"básník, spisovatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=68,,2023/03/24 00:00:00+00,,1905/11/16 00:00:00+00,1960/02/07 00:00:00+00,63,2023/08/17 00:00:00+00,{3378B1C6-3322-4440-B8DB-0B5CA71E0CD9}
1847377.2731,6303345.2028,134,7967,Václav Vondrák,"	profesor slavistiky	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1696,,,,1859/11/22 00:00:00+00,1925/08/13 00:00:00+00,64,2023/08/17 00:00:00+00,{A533FA54-3410-4F04-9F68-2FCECB28BD2E}
1846815.4882,6303971.824,135,7968,Václav Jiříkovský,"český herec, režisér a divadelní ředitel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2498,,2023/03/24 00:00:00+00,,1891/05/08 00:00:00+00,1942/05/09 00:00:00+00,63,2023/08/17 00:00:00+00,{906B5CAD-07D1-48F3-BDB1-3E335C1323C6}
1847100.7778,6304202.1791,136,7969,Adolf Polenka,"majitel pivnice U Polenků na ulici Česká, provozovatel II. lázeňské restaurace v Luhačovicích",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31202,,2020/09/22 00:00:00+00,,,,60,2023/08/17 00:00:00+00,{508267E4-4D34-445C-8660-7C40DBDDCD02}
1847111.3865,6304149.1402,137,7970,Oldřich Žurman,"	sportovní novinář, šéfredaktor časopisu Stadion	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31161,,,,1920/06/29 00:00:00+00,1978/02/16 00:00:00+00,58,2023/08/17 00:00:00+00,{5EB3469F-0AC8-42A1-AB1E-7956B2CFF1ED}
1847258.3617,6303916.4198,138,7971,Bohumil Vrzal,"	malíř, textilní výtvarník, grafik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31830,,,,1940/07/31 00:00:00+00,2004/08/09 00:00:00+00,63,2023/08/17 00:00:00+00,{75C81611-A1BF-48A2-84E1-DC1E046ECA2C}
1847465.4604,6303940.5804,139,7972,Matej Berousek,"	artista, zakladatel artistické skupiny Berondini, 	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31597,,2023/03/24 00:00:00+00,,1907/01/05 00:00:00+00,1984/06/30 00:00:00+00,63,2023/08/17 00:00:00+00,{0569E0D3-B1E3-41A3-8DF4-EC8976A75599}
1846823.826,6304072.4344,140,7973,Josef Srch,"člen činohry	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2534,,2023/03/24 00:00:00+00,,1900/09/04 00:00:00+00,1961/09/10 00:00:00+00,63,2023/08/17 00:00:00+00,{3949749C-DD31-4F52-8AAB-48CE3E54094E}
1847009.8854,6304029.8336,141,7974,Otto Bednář,"	přednosta chirurgické kliniky FN	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31176,,,,1916/12/17 00:00:00+00,2012/01/17 00:00:00+00,64,2023/08/17 00:00:00+00,{373FD360-1679-4DE9-A4FE-635972D2FFFE}
1847263.8163,6303855.8741,142,7975,Jiří Mahen,"básník, dramatik, novinář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=231,,2023/03/24 00:00:00+00,,1882/12/12 00:00:00+00,1939/05/22 00:00:00+00,63,2023/08/17 00:00:00+00,{46E4397C-F39A-4B84-B9C5-AAC65CA7CD2E}
1847532.3189,6303745.3231,143,7976,Bedřich Remeš,"	zemský viceprezident	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14480,,,,1863/02/25 00:00:00+00,,61,2023/08/17 00:00:00+00,{FB51CDB5-1E65-4F62-B4CB-1899A5EFF1F0}
1847026.4609,6304159.765,144,7977,Josef Rulíšek,"	umělecký řezbář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31160,,,,1867/11/03 00:00:00+00,1944/03/02 00:00:00+00,63,2023/08/17 00:00:00+00,{ECBC2311-2580-41A8-AD45-1AC6DAFCBE14}
1847206.8653,6304010.1508,145,7978,Jaroslav Jakubíček,"	hudební skladatel, cimbalista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31482,,,,1929/08/04 00:00:00+00,2000/12/29 00:00:00+00,63,2023/08/17 00:00:00+00,{21CF0EA8-0A3C-4E69-BF96-8075DC777969}
1847452.6698,6304103.4742,146,7979,Leopold Sonnek,"	městský lékař, účastník protinac. odboje	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14276,,2018/11/12 00:00:00+00,,1889/10/06 00:00:00+00,1963/03/23 00:00:00+00,57,2023/08/17 00:00:00+00,{62C3F47D-2F1C-4479-8B4A-E900DC2B826A}
1847502.8749,6303829.5856,147,7980,Richard Tenora,"	kněz, historik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31799,,2018/11/07 00:00:00+00,,1872/06/25 00:00:00+00,1948/01/14 00:00:00+00,52,2023/08/17 00:00:00+00,{D6D379BD-8DE9-478A-8501-1EC45FBA46DA}
1847088.6662,6303888.752,148,7981,Marie Steyskalová,"	učitelka	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=360,,,,1862/01/24 00:00:00+00,1928/10/12 00:00:00+00,64,2023/08/17 00:00:00+00,{CA6B13D1-4BC0-4DC2-AD71-39E6A30391DD}
1847266.8553,6303873.888,149,7982,Karel Vaněk,"	první český starosta Brna	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2092,,,,1869/05/07 00:00:00+00,1924/02/23 00:00:00+00,61,2023/08/17 00:00:00+00,{08716EE6-CF9A-4630-96B3-2A2A580D41B4}
1846807.5734,6303936.8005,150,7983,Josef Suchý,"	básník, překladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12044,,2023/03/24 00:00:00+00,,1923/03/01 00:00:00+00,2003/05/30 00:00:00+00,63,2023/08/17 00:00:00+00,{54482C7E-A088-4B4F-8367-A6EBDAAD001C}
1847059.9235,6303762.894,151,7984,Milan Kopecký,"	literární historik a teoretik, editor	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14846,,,,1925/05/14 00:00:00+00,2009/09/17 00:00:00+00,64,2023/08/17 00:00:00+00,{522B855F-4268-4348-9F86-391FB6B2583E}
1847282.6627,6303626.7033,152,7985,František Václav Süsser,"	malíř, grafik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1765,,2020/04/01 00:00:00+00,,1890/02/28 00:00:00+00,1956/10/26 00:00:00+00,63,2023/08/17 00:00:00+00,{C55037C6-A5BB-40E6-81FD-4D3589814644}
1847246.0831,6303849.3701,153,7986,Jiří Marek,"	sochař	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2165,,2020/04/01 00:00:00+00,,1914/01/16 00:00:00+00,1993/02/16 00:00:00+00,63,2023/08/17 00:00:00+00,{95586A33-9F52-4713-A187-BB0B347DDF4A}
1847535.7698,6303627.4694,154,7987,František Musil,"skladatel, pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=258,,2023/03/24 00:00:00+00,,1852/11/05 00:00:00+00,1908/11/28 00:00:00+00,63,2023/08/17 00:00:00+00,{66B6D15E-6904-4331-B49E-69E18861C8DD}
1846823.4698,6304066.9688,155,7988,Jindřich Loukota,"herec, zpěvák, operní skladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2511,,2023/03/24 00:00:00+00,,1908/07/14 00:00:00+00,1972/09/08 00:00:00+00,63,2023/08/17 00:00:00+00,{D8F7DED5-9608-4AFB-BA45-AEB01FD5616F}
